r_f_1,r_f_2,r_f_3,r_f_4,s_f_1,s_f_2,s_f_3,s_f_4
-4.834046345566573,-2.9431519216116406,-2.1580344528623865,7.8876882701872395,-6.1193727073526,-3.2282565350565733,-5.627607781581611,3.200382596944599
-5.035978923813139,-3.2902844350904004,-4.039505321187413,3.3243524813875958,-6.260947723873582,-3.2647461521289114,-3.7287183376292177,3.7442184795967215
-5.923844063130439,-3.102784565957648,-5.21757907400217,6.000968493994726,-6.076789040663763,-3.2264009018529065,-5.908235950708757,3.194778021894484
-5.413957716867906,-3.378404605114637,-4.323441261805779,3.7815922776081305,-6.2682358700172145,-3.314517522885238,-3.545969606546892,4.8319375120088806
-5.216422666350389,-3.3880016221518723,-6.28688032173722,4.972195322768265,-6.107877899500405,-3.340638549823965,-5.710497137069191,5.750875039164753
-5.696695971131973,-3.0474454586927857,-5.110088981912995,1.9130220529464608,-6.13287567957747,-3.0813150077618467,-5.522264363921741,1.35618462506267
-4.858365777009929,-3.2961010689394095,-6.444078272629375,2.7149732968866687,-6.088615339489738,-3.2462294646513494,-5.837167611830536,3.534894956944301
-5.799838240015835,-3.3071815643309765,-3.6492478813610973,9.088258302976682,-6.206418886769857,-3.396279439921318,-4.7335226823917385,7.6234310832757
-6.139630026090974,-3.1950528783988212,-2.702629573376094,8.581735330108465,-6.2764491815045975,-3.2568612615264185,-3.3204668485317157,3.57870680057949
-4.750313185026535,-3.3552542016548657,-3.6422023386118703,8.54764512863727,-6.238645203468616,-3.401551649579873,-4.205618538404213,7.786484826527555
-6.255682816975109,-3.092907038045083,-6.2513165113920515,7.447953543004659,-6.118690188709958,-3.222518606841369,-5.6326960605854115,3.1058814415845806
-4.849166654784209,-3.122409966330199,-7.435620722061871,0.6232281199860085,-5.77336042887711,-3.075321217766985,-6.862575749168696,1.397397868554065
-5.679033940968436,-2.940090657563292,-5.800013495227023,6.490634459382088,-5.871206532219218,-3.2121916652982314,-6.66781128805344,3.0599547948298884
-5.695560531022947,-3.2835584378008624,-2.4460762043647977,2.9900905304339425,-6.310458915660897,-3.253625503932853,-2.0818102257615205,3.4822074533277005
-5.748709290756913,-2.9884669178270586,-3.9444646562589085,7.604010041264078,-6.1201499196370905,-3.2160014689207053,-5.621786949000988,3.0001536991469036
-5.5190821554394915,-3.345616717638201,-4.314249622253145,8.465821107539849,-6.1918584489993975,-3.3959639062957456,-4.926948906616454,7.638080431268151
-5.441780626396774,-2.8707588257437724,-7.4917543893188165,3.301554720702129,-5.391501532757341,-3.197184046349158,-7.264707900920074,2.979766854175384
-5.117210254835574,-3.0351709328220795,-3.4721733336516074,6.438307392499705,-6.088442803865179,-3.229597208225557,-5.83823906130321,3.2418126997309766
-4.946474864138224,-3.03670464890664,-3.570898947864156,5.455944153345481,-6.127419697760794,-3.2006420366958164,-5.565931079070677,2.760706652701895
-5.280460689313135,-3.248891804652549,-2.693455219332268,5.965580706318845,-6.269651288872842,-3.3158795857051886,-3.508661614209501,4.864257905868076
-5.090401841409722,-3.1566671695189537,-7.306077895376694,5.208139187380802,-5.111779423811457,-3.2052013755569595,-7.402612875785533,3.1865846465642456
-4.976275613434419,-3.0623887951777133,-2.879867779303331,3.79220325313523,-6.244745489649857,-3.161501738772627,-4.086021371796832,2.1627218734672997
-5.773051308723334,-3.0158449111661407,-6.941554474340057,8.404460936341684,-5.760339807617749,-3.211244805548779,-6.884152842660254,3.0874785038061017
-4.946699039532272,-2.8721578150035296,-6.525834785834699,1.1191618731319106,-5.5539955161620576,-2.922501986140236,-7.138497134807331,0.2914709532442612
-4.9185052479945295,-3.203336014065632,-5.55880935443092,3.707482216745258,-6.080078353219728,-3.2304638824839733,-5.888941632399552,3.2614823758009326
-5.291388811705358,-3.344718748967078,-4.002163259618415,6.402492251217908,-6.240032018426242,-3.3592557887555388,-4.179072099647281,6.163493781111631
-5.193972250408134,-3.4327650850151734,-1.6777636687497903,4.211542114964668,-6.335707568490391,-3.3474028220467917,-0.6389523019069356,5.614953286385658
-5.647079532267469,-3.1082070936624975,-5.488626983537527,8.601201059024838,-5.895203487158223,-3.2262170877527154,-6.609085530369848,3.2828643029520075
-6.002704606593942,-3.1197968356499293,-6.293460566480798,5.976328371933907,-5.999386146431205,-3.219570634163018,-6.278475336545482,3.122675573589966
-4.90596843989175,-2.9192443758167057,-6.53299639529718,6.061226863815251,-5.099538671938209,-3.1982841137119316,-7.4071053461022585,3.076081870798662
-4.920841797191232,-3.32183752584859,-4.52215806139581,6.91760531936697,-6.186627085876524,-3.3603634015244475,-4.990998203930385,6.284214753435485
-5.166416872511938,-3.1738050822592037,-2.9147186199546375,6.488513228856519,-6.227032399890773,-3.2970307874432083,-4.4143112126381485,4.462602302885938
-5.778534756328514,-3.055276591496085,-3.354106732078286,6.764643749608818,-6.173691930646161,-3.231886401237782,-5.138526346967003,3.225245072289792
-5.526484406613524,-3.2415056605215176,-4.380992054934466,8.947874993804458,-6.068425135654884,-3.3709076426189157,-5.955746315409366,6.820422012290593
-6.04178707883595,-3.3525013392856975,-7.412742306506766,8.265820283190564,-5.874896690052385,-3.293630556522397,-6.659111853415551,4.665268056608911
-4.768049429394011,-3.3004844636449113,-5.589416019845068,1.924210389657943,-6.208745461254446,-3.227427441506205,-4.700351362485057,3.125315436632853
-5.385693992058936,-3.1537860408781935,-1.608263441208173,2.0341318031970714,-6.319862253055285,-3.154372051160576,-1.6153977333029443,2.024497428809297
-4.944082028064649,-3.1662686059157745,-1.6995162905480363,7.780181966847554,-6.264216444617794,-3.326433042166379,-3.648633401708425,5.1469742312597555
-4.891907137408637,-3.1457000642976216,-3.1230428321222368,5.441998248677315,-6.2236753054302625,-3.256420808978477,-4.470456239097146,3.621677036471228
-6.037418743198526,-3.1441021968914926,-0.8468740899014096,8.816314937933447,-6.31049776087456,-3.257001398030002,-2.0800229595288844,3.543691207669558
-6.305807798571627,-3.04862003448563,-5.153779669761995,1.3186056431766329,-6.207943970881624,-3.134315762398947,-4.711854002585201,1.8647393929895615
-6.118290647595093,-2.970972747920531,-0.6131883279371042,5.046334740462864,-6.321428713046408,-3.2237536900192283,-1.5305034060481173,2.966884293675034
-5.730202574604866,-3.139166690314422,-1.5456788891132183,7.243411567992491,-6.268507044961717,-3.3029527229425506,-3.538869678865538,4.550662421213975
-6.238050315529004,-3.314607192485639,-1.2698794160352582,4.782875446157588,-6.325814622633471,-3.315471868409055,-1.2804042360178203,4.768659569336244
-5.294212744213658,-2.9812617603956277,-2.929229526768645,7.1187809611906765,-6.082497339685848,-3.2232849046701673,-5.874524162922993,3.139762722193516
-5.472428870191322,-3.304696714814951,-6.156662914154365,9.63732478218802,-5.6637911000567565,-3.376616734184561,-7.020801304479241,7.46144814578835
-6.323293528182341,-3.0323618268261248,-1.17690266166053,2.244659603053215,-6.327243171053874,-3.1652593856380085,-1.1947384177324292,2.149464293046839
-6.262821104488204,-3.204444376502499,-5.1308964644340636,4.477416510754362,-6.198566707422078,-3.2299323242246176,-4.840741604151672,3.1743714102842784
-5.660408823260104,-2.884205592716435,-6.643239319071933,9.157038348521615,-5.725620195051706,-3.2087280362403274,-6.937715634373944,3.0592672104292626
-6.267264465799604,-2.8864393656942795,-5.10905503005955,7.052738510941124,-6.200913749143704,-3.225171084838255,-4.809433776620413,3.0942750660227336
-6.335081428392805,-3.176107233673358,-2.633662713293356,6.094752377537983,-6.3011681029014985,-3.2349819717639154,-2.4805197831692114,3.169120301934007
-5.057873360787306,-3.34948015980442,-4.6193804437318615,5.952797340185276,-6.213182626853532,-3.3507797076744916,-4.63519590014355,5.931431867186031
-6.294320481083563,-2.9469611163917944,-4.511413244078085,2.3869629472116327,-6.236311999609763,-3.1937391681158736,-4.249463220953119,2.592988894138977
-5.986284663034469,-3.055957575013924,-7.156520791733105,2.3712056526480105,-5.8757074510553045,-3.1935697043367344,-6.657184937002433,2.7701565891132263
-5.856771536984129,-3.2874898337447536,-2.2542463138329447,5.746643596418834,-6.294649086147347,-3.3265683536727138,-2.729812747037119,5.104167216911042
-4.902697849099993,-3.026423349611139,-5.3858080165771005,3.1450776598789028,-5.955352909581748,-3.1127052611339225,-6.435813778109258,1.7265468189670812
-6.14404068365754,-3.2968993169864413,-3.158828043021697,7.090664623891899,-6.262406759286514,-3.342517012729569,-3.693336339398753,5.603266235272791
-5.86952298617761,-3.236904254345887,-1.7352275528770296,9.297249435395528,-6.269967559022118,-3.3819402568647576,-3.5002402303945397,6.9127629658384375
-6.205302587543307,-3.3979514167163125,-2.0488828176976988,4.808142472462547,-6.323170690247535,-3.34737697356515,-1.4334204816177625,5.6396192169281765
-5.664230896433151,-3.0661962584095583,-2.0403849527699833,0.677528741154494,-6.316054321138278,-3.047495536181963,-1.8128104752620073,0.9849808415342707
-4.810721485879541,-2.8747404639062424,-4.508431120608186,4.554765886421994,-5.76162135533922,-3.069788826958411,-6.8820670893964255,1.3480436972819358
-5.907042773710757,-3.093384051855464,-6.0270374604774375,5.185690978455617,-5.979385748116348,-3.2177290106894385,-6.353718156389142,3.1022231545730543
-4.902108540847168,-3.141352372645642,-1.561502408829785,1.7381701658404805,-6.32194992343628,-3.1364426151799276,-1.5017563068043769,1.8188897989469175
-4.935206991112657,-3.3673169395895175,-5.971653872091108,6.986314542845439,-6.053542143513522,-3.3725355735218576,-6.035162228136754,6.900516724742219
-5.8598387109104655,-3.369841588628937,-6.876803263324387,7.694995744930749,-5.832378914247997,-3.3608698742725522,-6.752802458711329,6.696030701596416
-6.308572404063452,-3.4067574775238016,-0.7111587481380752,7.58685676256544,-6.335195666617373,-3.4037957164754045,-0.6751177536812838,7.635549953873428
-5.751008487955114,-3.3264986350109518,-1.2736559480495941,7.640160154372711,-6.313700373401398,-3.3803404933509413,-1.9288845839517137,6.75496484253916
-5.2770537077494994,-3.127073432637098,-3.7285758245803695,9.486005030892827,-5.979902046968991,-3.3426360126693893,-6.351859085095108,5.942015679376207
-5.5095580630648735,-3.3904215636579216,-6.962972529335458,5.776871631806511,-5.927208646141119,-3.3541884149380494,-6.522034479179705,6.3725681405176715
-5.175040298367766,-3.0693371857284815,-2.1665599303803207,2.8537038802803227,-6.288577247451438,-3.133112409567162,-2.9426728603872103,1.8051976524827213
-5.74990810890014,-3.2834495328164484,-4.824753586905227,2.5862997010262543,-6.234096744685182,-3.239521232472982,-4.290169729289131,3.308509574704974
-5.013720066588597,-3.3527815226115942,-6.007349945095099,6.926530376936179,-6.024786395438457,-3.366339230738176,-6.172340412069555,6.703632748292966
-5.707305195380212,-3.2386514332463343,-0.5034151184184532,8.669871374682787,-6.309418155777881,-3.372254798400631,-2.129299159746065,6.473344920470779
-5.991880692849514,-3.348346833724909,-3.964819531416497,5.568892327529218,-6.253247972067797,-3.343535175527101,-3.906265048340013,5.647999069544504
-5.78870395716804,-3.0910537410773395,-2.6306455488979994,7.90185965769923,-6.217615951066582,-3.2595649441603545,-4.567492534989814,3.686584745748414
-5.954952448609228,-3.0593844193330098,-7.082869887828939,0.628624178765078,-5.865810051307829,-3.050138756461622,-6.680327674160239,1.1501552335341265
-6.25198658178125,-3.3713394235196152,-1.8869923436872096,3.5974375170202255,-6.328253553420376,-3.3093671682165615,-1.1328249637141026,4.616301738898165
-5.556415487772522,-3.1739691657214744,-6.013229206123698,0.4440332792769997,-6.170101234342793,-3.105250657389016,-5.176962029080661,1.5738103766834715
-6.050889075900906,-2.9336086403360784,-5.068630526078554,4.079203443174881,-6.139371865622854,-3.2130753900971536,-5.468194164992533,2.942623690488361
-5.919601980906403,-3.002685356045287,-2.4570136145288446,3.7231540371042384,-6.252014429662121,-3.124000352509195,-3.933354681659166,1.7286564446593702
-5.534849374125873,-3.2064704671988196,-3.3835217027046216,5.757828784831546,-6.226387010885311,-3.292071529651783,-4.425242262376477,4.350491507661894
-5.421857092980159,-2.9080675405018264,-0.6772234978830651,0.49856855293377916,-6.331687243468421,-2.9275052356109446,-0.9137756538318902,0.1790002420199024
-5.736201384127867,-3.4161948482941464,-4.809763204963108,7.789725878162557,-6.210974834890855,-3.4045401006244624,-4.667931679935207,7.981337432361518
-5.259604941970158,-3.105272841421994,-6.880347643019747,7.870277983430234,-5.350355515231528,-3.207384388062523,-7.290151783004357,3.1563153681951936
-5.366220867870504,-3.2614462888567854,-1.861317547144714,0.37890505094517746,-6.336068332924674,-3.1588887830468786,-0.6132503637127673,2.065017297143606
-6.0418039537582455,-2.974418400390422,-7.170419692804965,1.2818414508379952,-5.9092990030633334,-3.1383899009485843,-6.5720642943605565,2.028505478651685
-5.54242977707168,-3.0210282299143216,-3.269126562892925,0.35833738850953667,-6.285485672001444,-3.0025794627677898,-3.0446175051293984,0.6616471922492477
-5.90306651405694,-3.0233376984363707,-4.998549306110641,1.883917174273415,-6.135413905202136,-3.0646593944763003,-5.5014137167492905,1.2045615960468616
-6.336381938568155,-3.285001149678199,-0.8170301616390043,0.48055147276466315,-6.33999997513296,-3.1759936625615923,-0.32111303155432225,2.272705608382822
-5.460499285742086,-2.903291010673951,-2.469670893711597,2.7254535706635137,-6.253831809648689,-3.0202759654238127,-3.893318062388219,0.8021447072774079
-5.308752490362554,-3.3695566047784204,-3.9179362135807163,2.553205572317487,-6.291806189321919,-3.2802933152162717,-2.8316506321672854,4.020752193091642
-4.947679356286503,-2.9290768215102143,-2.0300677304588612,3.6429573927908794,-6.257753017223417,-3.0748628692229305,-3.8042088435187518,1.2461397775324783
-5.072870195954144,-2.8618792616819513,-4.847402824840073,5.0943918832337465,-5.575644926699178,-3.125995333797071,-7.117793185709277,1.9715221742629367
-6.081725113032262,-3.376085393136628,-2.3293880239912923,0.5847078442781178,-6.337245162257295,-3.2280726135159585,-0.5281536864472631,3.018134386247293
-5.38384858100131,-3.372967644710898,-2.696381422165758,7.308508128692379,-6.290691114813324,-3.3872782455869066,-2.870534351890794,7.073232475043615
-4.8439652468075804,-3.2099569252348727,-4.703484558339657,3.8765731680834703,-6.179246297893915,-3.240647843424707,-5.076977499081439,3.3719944649471865
-5.217762833977984,-2.975245091006662,-6.669043945130062,3.150244880921416,-5.354730006206407,-3.143679266045754,-7.287549355618163,2.234644020080051
-6.252171612543361,-3.3014088497458483,-2.2317628491889314,9.087025027820266,-6.301782912192406,-3.3222874690505644,-2.4557938254791116,4.98032180718764
-4.781268026325627,-3.3997890753786657,-4.614299529036451,8.462655984858035,-6.205443986915269,-3.4107119861438457,-4.747226159357078,8.283076117535352
-5.5373945625611185,-3.233797490804733,-1.8826286105678012,8.383987446062898,-6.271408179841059,-3.3635361543100397,-3.461480112833577,6.25099923378309
-6.107974839125141,-3.1348707577214006,-6.44299149839485,1.74799718751466,-6.036349440191376,-3.150147938981786,-6.119551197698435,2.12531399456607
-5.496264833254221,-3.2908586515529104,-1.7198266461257576,3.5443156557404127,-6.321916982211526,-3.273088923437018,-1.503580684534442,3.8364615424315582
-6.051756972092223,-3.0687452274253193,-5.618652650002781,0.6440053346693744,-6.154647125117949,-3.0451326827272083,-5.331301595703297,1.0322110030568468
-4.751427990421736,-3.3312882789352,-6.5572134711681604,4.66148122211293,-5.993044368397161,-3.3104047028473307,-6.303071672523817,5.00482077900541
-6.333705243246576,-2.9742946039994758,-6.960187709194628,0.3835795346119065,-6.087095744903653,-3.1273961948979285,-5.84656804587791,1.8414301726256652
-4.803995470068043,-3.1351236475807243,-0.8315706669850593,8.701788869889711,-6.277885957503839,-3.3362084317385032,-3.278666871787091,5.395823941944342
-5.172954495383351,-3.4225052964646037,-2.877713326138289,0.6309799213527401,-6.333304428380282,-3.252243492844963,-0.8057197678776067,3.430194906533104
-6.323031874093074,-2.9418044288088914,-5.2971518884012845,7.247425710952202,-6.20441800378455,-3.223384064922706,-4.761524815695938,3.062740675921124
-5.497597688534275,-2.977370693795393,-2.9063867128953342,9.43581627257295,-6.112050503845821,-3.2331790146443566,-5.6810842480060035,3.288474324122486
-5.585117411534578,-2.9366128521711126,-1.5993497141260322,5.691094985864838,-6.235638646278472,-3.1554045067839027,-4.261930030974984,2.094017592172151
-5.534915979264743,-3.1861995757565484,-2.861453941019554,1.8996461136925897,-6.297160946118538,-3.1677106285276793,-2.6364553206365855,2.203616470815561
-5.641687005533447,-3.0582231320944806,-5.293084392953719,2.1021426884759227,-6.103489177228859,-3.0950001062716126,-5.7406414979113585,1.49750529341022
-6.170913915155667,-2.9653363251024794,-1.2122647970938836,8.089728775429135,-6.31504492411753,-3.231799463694226,-1.8631204479728334,3.102337717644951
-5.216651568501192,-3.0832787025936677,-7.084063722334876,8.543029853835527,-5.2718081271428145,-3.2092183468960407,-7.333135196732938,3.2095255278250967
-5.587085291900738,-3.034926949479626,-6.630730102307473,7.233802582585124,-5.671375247463429,-3.2108610071621495,-7.011359970141084,3.112816037033464
-6.106493185562743,-2.8745478802013897,-2.3975562700023234,5.147114550925187,-6.28099693447305,-3.2252243620713554,-3.185566662957819,3.029589598008504
-5.3012668944773615,-3.304412164870313,-3.916694874943272,0.8351024810893143,-6.297768287404283,-3.1973154848128122,-2.61338676874649,2.59584169514185
-5.895540349415205,-3.2715688305002355,-6.314345505059136,4.036185516867197,-5.994895700136778,-3.2700583857485848,-6.295964664521994,4.061018189728812
-6.239458784980414,-3.4247894871242544,-5.111524611800622,9.616794190923283,-6.1936338301728195,-3.408540354507327,-4.904591968633172,8.204651594326684
-5.18398065542171,-3.1876389243838856,-6.068418457289281,1.179026691669573,-6.136994497004455,-3.139964972639868,-5.488252275750854,1.9628175539884682
-5.6777519702743104,-3.0545050201315354,-1.568456708470027,4.485877164622081,-6.283226200186405,-3.181718277892623,-3.116576741355791,2.3944083006546153
-4.985545794396711,-2.961335899009597,-1.3996434121676318,3.2196340381789854,-6.2915508151164445,-3.079743789791015,-2.840607421131314,1.272931167153795
-5.597480016958693,-3.345435995036595,-3.3028487904296204,0.41097477258210785,-6.320013352596375,-3.2061082016855824,-1.6073055931624989,2.701614488961468
-5.593475086971073,-3.343471377367516,-4.070078587563033,1.758401968623971,-6.290381023751593,-3.2457814555767466,-2.8812443800595817,3.364487930348047
-6.3376079048455365,-3.1911638807511626,-4.425055584812521,5.248682686415346,-6.247948428976867,-3.2362958890057287,-4.020178509290162,3.2413739550348257
-6.141798857198572,-3.1460210102140564,-5.348347378688839,0.7894502778927026,-6.201175762040184,-3.1014465111282963,-4.805900410296581,1.522284127149753
-5.687771006423102,-3.0465522849747355,-5.325698990772734,6.920302320396604,-5.942557197662129,-3.218569192724703,-6.476242347277545,3.1331048874836114
-5.085853887163639,-3.431730112371698,-5.952304765024727,2.751357601819897,-6.224063736593344,-3.3094359089061065,-4.464049544273076,4.761953959322674
-5.3982408993893625,-3.15268903850432,-3.421269422700754,0.7158544190244208,-6.291691059433969,-3.1045703308260806,-2.8356924288370156,1.5069573630239104
-5.883493329303947,-3.3451286007547214,-2.143753612338659,6.629762219373263,-6.3031159949083175,-3.3663014049101747,-2.401416945276126,6.28166745449349
-5.8552292456212855,-2.9230619062121943,-6.526204648169773,0.1728609308892574,-5.939162270517912,-2.9198088366701778,-6.48661672091227,0.22634353812473718
-5.746361179898619,-3.045613522691709,-0.7064813921651565,4.933857785979612,-6.300901589734277,-3.1922662824035273,-2.4911702182845774,2.5227908373816037
-6.1229849781051415,-3.087552583032618,-7.379336967670234,7.935008852832849,-5.930811804141119,-3.21658139067161,-6.511536521887887,3.105806529725313
-5.827341465796032,-3.3799172906557557,-6.4280803719994974,8.037752265772033,-5.911094061086743,-3.3913495752178417,-6.567205340620719,7.849798002219722
-4.898781945893498,-3.3311172996331058,-0.33377157526317536,8.344929030792338,-6.328571777063946,-3.3951561356636035,-1.1130923429901047,7.292088752112352
-5.816289600481921,-3.4098377549934322,-6.41412914673804,4.233310607746895,-6.137899886714658,-3.333131158123646,-5.480650818072828,5.494416993388978
-6.0132307438480765,-3.3326538765773708,-5.541880890740348,8.513085607101118,-6.084379566640874,-3.3603681887960946,-5.8631691548892135,6.420426986929859
-6.282046147587556,-2.895749747828131,-4.27430839679835,7.158572156950573,-6.243940358167052,-3.227551361507341,-4.102233384968496,3.099446562876647
-5.526024187275734,-2.882215995944697,-6.198328776811767,2.4763537977816865,-5.698288297421027,-3.073206626438128,-6.9762253921896145,1.393125237060283
-5.532006084220484,-3.140509254897967,-5.123231123842978,2.9615585509122737,-6.130572388348184,-3.174829208185968,-5.54088749710953,2.3973161633858346
-6.198268952284648,-3.1437049706203437,-1.5362299344738952,8.408132509407997,-6.3112260827043425,-3.238059285624601,-2.0463130351299412,3.210033755290506
-5.680624472395884,-2.8620559570031068,-0.557141713723996,3.099241626960208,-6.304653070687946,-3.0083435492389112,-2.3373878365174123,0.6941783069855092
-6.154692035534318,-2.946914257005741,-0.7455828313296946,6.296806805864623,-6.321964663979347,-3.230650591230234,-1.5009396039013803,3.0763058822953315
-4.806620026203317,-3.1582527032897074,-3.7390390086238545,0.718678838703241,-6.282895598948944,-3.107953951760576,-3.1269318217381166,1.5456231237981424
-5.751729546176068,-2.8944784203219305,-6.758425524136891,1.333610669552791,-5.774402657415817,-3.0503056351129496,-6.860810933036996,1.1705338403425745
-6.287397612177384,-3.1475275590981404,-3.16717085741611,5.165277225044285,-6.282337301421419,-3.2313857559429593,-3.1443200549372534,3.12819130724624
-4.942392639297821,-3.0384405441676394,-2.9267338195656336,5.846289400447901,-6.179508166419694,-3.214888300719189,-5.074010649125084,2.9453732793297998
-5.535538956088644,-3.395977474273701,-6.801042849037892,6.247695010778819,-5.956955697539901,-3.3655368241009476,-6.430596465331014,6.74815906250822
-6.003100448950276,-3.19491980131586,-2.852014417572235,5.817392815555297,-6.25038170329011,-3.288700956660591,-3.968667630475232,4.249029838877654
-5.951570425602498,-3.2822902355000347,-6.490638249265603,6.426305074724094,-5.946011784533423,-3.284493094730154,-6.465536976296426,4.406805731105582
-5.195773140195725,-3.3621574845783764,-5.55610145444638,1.442510136364932,-6.243027255337886,-3.2441866269807274,-4.120458756203955,3.3820278986144796
-5.366687203547007,-3.2652931229573583,-1.254630178419509,2.5824663551698284,-6.332415795877488,-3.2333168178980585,-0.8654982686037194,3.108177640281686
-5.315475258391339,-3.0647384889517983,-0.7375097018539334,7.012257573151647,-6.281437547877903,-3.264794302335123,-3.1720848907828847,3.723209597863608
-4.856518778419107,-3.0952658954942303,-7.475225038910418,3.166114069448254,-4.857104068290412,-3.1803796258232557,-7.477867690389926,2.854313634543589
-5.162565718346164,-3.2378067050121095,-2.77588234614137,1.140357868998486,-6.3129399245268365,-3.1712120007760296,-1.9654624417219333,2.2352182180476614
-5.311866697159336,-3.2127596789196007,-0.7071221443860276,0.6919250920406477,-6.339999971279184,-3.1415837633401,-0.32111332917533275,1.8621035518907596
-5.766688980509616,-2.9872044300954816,-4.683794069108879,4.4859512086529705,-6.059303775095263,-3.184768292543878,-6.005160869793241,2.5671341496343434
-5.808327526820202,-3.382455105214335,-5.2014144067871975,8.50356198294592,-6.138748660959545,-3.404811712243988,-5.473482982923217,8.13600470097862
-5.119975717804129,-3.2572503851539,-2.7002820593410854,7.70181493493888,-6.252955962137515,-3.3568790063325986,-3.912710179146618,6.063855441029284
-5.072828653674145,-3.4073814690737603,-6.321786325160993,9.27551504134889,-5.951433208236394,-3.4177878424326646,-6.448426644958159,9.104427376543988
