r_f1,r_f2,r_f3,s_f1,s_f2,s_f3
-1.1617303665365106,-1.7635742148720723,-2.5443277905404424,-1.1660813803132282,-1.1924336115857161,-1.947803178993244
-1.157300145270171,-1.235335017615054,-2.0384563932629094,-1.1660813828336367,-1.1658780494590661,-1.9659124481386572
-1.152194693280134,-0.9043760845179853,-1.920167149411225,-1.1660814086051374,-1.0588656667092484,-2.0815229333985745
-1.1562826779120459,-1.052614609406916,-2.3331465999166623,-1.1660814139339395,-0.9764432967048512,-2.253589906482601
-1.1694337995123951,-1.6757965821470382,-2.6354988669236556,-1.1660814039938234,-1.0944878986357862,-2.028354264596722
-1.1651853700107915,-1.4359334362070713,-2.813946082610987,-1.166081414889828,-0.9565471841459752,-2.3132538014119444
-1.1637926031089416,-1.305481181494776,-1.6286881699857596,-1.1660814424583315,-1.4740655362444395,-1.7924335488426646
-1.1597689845417103,-0.9173218437094514,-1.70710177954097,-1.1660813828950607,-1.1654241311927178,-1.9662308243038769
-1.1601212984505873,-1.6898651450058946,-1.9359590843557826,-1.1660813397858916,-1.535794479905142,-1.7750408321859799
-1.1653754351981833,-1.339599856269043,-1.7301577129527048,-1.166081442458332,-1.5065421934881702,-1.781564618047834
-1.1692993548795947,-1.1722089022494986,-1.9362803004844011,-1.1660814424583317,-1.7150133842173463,-1.7112027553678189
-1.1669399674126746,-0.7980214488958978,-2.5543625501139218,-1.1660814424583321,-0.8379695993873604,-2.774130439915661
-1.1537564948513093,-1.1598638976169864,-1.8469788286316153,-1.1660813765646423,-1.232135235168231,-1.9224622193212855
-1.1668245598538476,-1.1566006451188133,-2.894316866164028,-1.166081417963989,-0.8956585291101766,-2.6217773607983585
-1.162505229688302,-1.5663908268489357,-2.2553504222067087,-1.166081375642664,-1.241948397451538,-1.9164883368920451
-1.1561793639815117,-1.164001168420779,-2.846717204603282,-1.1660814176365297,-0.9019208320534569,-2.5729888872389446
-1.1540240640144932,-1.9640955166472867,-2.589211265425384,-1.1660813709343527,-1.2922224034661505,-1.8874771474589473
-1.1571957385298521,-1.4960433458325646,-2.0571839704032535,-1.1660813683956222,-1.3194687868141208,-1.8727616540914072
-1.1576298586527982,-1.3101339827626148,-1.5435791785058817,-1.1660813400690766,-1.5327660281374786,-1.7761059648393198
-1.1598714311988678,-1.9416578581532988,-1.9225059725876656,-1.1660813537635524,-1.737170969208414,-1.7089307817784105
-1.1649643591815322,-1.2277650015951682,-1.8150862700910775,-1.1660813707071789,-1.2953996262806533,-1.8857268710110646
-1.1681000514163624,-0.6527168343182875,-1.9479475865053102,-1.1660814424583321,-1.0203297426412345,-2.0151070840713885
-1.1699805176464786,-0.9838981748564859,-2.7171527758215737,-1.1660814424583321,-0.8381029540946157,-2.7740931038904293
-1.162113662973114,-1.7181482051616168,-2.4087480351753046,-1.1660813753501647,-1.2450495625657108,-1.9146228002860333
-1.157253937141157,-1.6570648591877015,-1.557343213954601,-1.1660813405559,-1.7846954647856468,-1.6906462794500834
-1.158936259034689,-1.1320036693246431,-2.192674347948663,-1.1660814096757197,-1.0461021172972957,-2.1029549557353744
-1.1525524137299212,-0.9303842690274678,-2.3124927420405905,-1.1660814151820535,-0.950557217354085,-2.333562276753798
-1.157755382313119,-1.6987358775469596,-2.3732425908812953,-1.166081374477981,-1.2543404504957874,-1.9090962687196849
-1.1672253336957399,-1.6186871303895662,-2.3685710613395767,-1.1660813789635167,-1.2068169087128933,-1.9383955080478414
-1.15575231204392,-1.6867266317003273,-1.8742872852212253,-1.1660813360746012,-1.5778670939173665,-1.760589541761377
-1.151504222236288,-1.9298671808983578,-2.2814157991860218,-1.166081354512003,-1.470297665029977,-1.8014209841940345
-1.1654778859509962,-1.3444507903009861,-2.3823274198242683,-1.166081408698821,-1.0579207111190774,-2.0830626831551586
-1.15067784501033,-0.8821714671276415,-2.4713120475630364,-1.1660814170814064,-0.9126645854786671,-2.503160435013823
-1.1614112919590498,-0.8440492958820621,-2.8623612689039204,-1.1660813852737237,-0.8001605101324252,-2.816521869429745
-1.153087072650948,-1.3189093871472253,-1.7230440537771534,-1.1660813594229926,-1.4166060219006247,-1.8250827514393393
-1.1643474345221245,-1.0030225690284562,-1.7091289049217144,-1.166081442458332,-1.3757040986735776,-1.8347037056661137
-1.1509197436134102,-0.866027976161792,-1.7904361905802286,-1.166081404100255,-1.0941923341398656,-2.028741180499016
-1.1607394415914358,-1.2389024963313782,-2.869785057827488,-1.1660814172689757,-0.9090180588036726,-2.525239122459426
-1.1690830267373329,-1.705337249132381,-2.466938563912792,-1.166081379404549,-1.2021683777778096,-1.9414066471626246
-1.1669004618313668,-1.8973149684478443,-1.5518909977306738,-1.1660814424583321,-1.9204097910682767,-1.5711197123786764
-1.152362104543017,-1.1163562443229182,-1.6519574627900657,-1.1660813678830646,-1.3249864537167764,-1.8698601137887516
-1.1619904894610655,-0.9814917001699467,-1.892719018076579,-1.1660814017243197,-1.102174292238037,-2.0187652779028493
-1.1557665597729572,-0.7619161377389265,-2.564731679065804,-1.166081418381427,-0.8877331759661092,-2.6961406184937085
-1.163013448591993,-1.4487859223657042,-1.5680042710116633,-1.1660813409487387,-1.6199261924756034,-1.7467507593347684
-1.1585892828927775,-1.5550248463647875,-1.7404487763640568,-1.1660813362928142,-1.5751757117257046,-1.761495226153987
-1.157713156893151,-0.6567760963844148,-1.6354197758789113,-1.1660814079297874,-1.068800521597012,-2.0657563870620117
-1.154329071599981,-1.1897777175406858,-2.1731684511652056,-1.1660814073556587,-1.076177511065184,-2.0545193529599644
-1.167690430632362,-1.057488896934918,-1.55026406555084,-1.1660814424583321,-1.9215783343412784,-1.5711427016829767
-1.1665244669354233,-0.7134933627543233,-1.651118709653742,-1.1660814425725385,-1.2486718793799514,-1.845458329407233
-1.1692636343347946,-1.647043314473284,-1.9963744259187497,-1.166081442458332,-1.5282754539037775,-1.7734654491769648
-1.1526435768323837,-1.1520862737820132,-1.9982647988200448,-1.1660813853569556,-1.1394025679946782,-1.98501737073938
-1.1674888240288495,-1.1953165733739541,-1.635683458482027,-1.166081442458332,-1.8709940740876732,-1.5993592987037948
-1.1685361040471716,-1.4701230410156012,-1.6845608980612132,-1.166081442458332,-1.9188291035116372,-1.5733591219325265
-1.1522634832009284,-1.2590098755717567,-1.649845441621654,-1.1660813587730439,-1.4237013603987163,-1.8218565359492915
-1.1626350438440551,-1.4621181179781289,-1.5652347015515968,-1.1660813334825493,-1.6321588059099468,-1.742832737277983
-1.166148455620826,-1.6921729272683232,-2.810584658747585,-1.1660814106793649,-1.034515778888834,-2.1236983319999143
-1.1634061329347694,-1.5653640136525515,-1.7508757327789668,-1.1660813362968425,-1.5754448125513427,-1.7614045580336248
-1.1504777762795761,-0.7185102557648669,-2.8798904896261037,-1.1660813975984978,-0.727508569079521,-2.8892887276560537
-1.1629144273111927,-1.9083239997661,-2.012631946009655,-1.1660813300717259,-1.64585716838887,-1.7384999246642188
-1.1651044315332282,-0.7182886032382502,-1.7543492834860894,-1.1660814424583321,-1.0677134461244975,-1.9730067585112006
-1.1555426666974398,-1.3729296397960014,-2.3059465209281833,-1.166081402224712,-1.100225295746682,-2.0211219938937757
-1.1599797290461402,-1.2030258392533049,-2.331744276078129,-1.1660814116492586,-1.023656880792707,-2.144403374595985
-1.1693332479077567,-1.248407406656261,-2.700834704735751,-1.1660814157639277,-0.9388037582373189,-2.377470917880638
-1.1511174393006374,-1.1505427972605777,-2.310299985535783,-1.1660814122427627,-1.0128190361929754,-2.166455178416266
-1.1624064111130987,-0.9675247589082152,-2.0830003290160994,-1.166081411574477,-1.0245801001454773,-2.142591466054617
-1.1689401233747136,-1.5059485179161314,-2.3448024102613356,-1.1660813841391704,-1.1523768001659855,-1.9755164032895058
-1.1513059742103968,-0.7004379478182494,-1.818071811443211,-1.1660814119194647,-1.0199487782480066,-2.1517831176974855
-1.1527564555169725,-1.9580624045189383,-1.5238734781197565,-1.1660814041828393,-1.968081415500008,-1.534337789495708
-1.1573168705836103,-0.7088703069921322,-2.422414887227924,-1.1660814179398418,-0.8961133342972901,-2.6179798497778557
-1.1509306640414971,-0.7223530079813252,-1.6327189329074476,-1.1660814030060407,-1.0974816722004512,-2.024519971157355
-1.1554357026260575,-1.4080833917954783,-2.655682550859504,-1.1660814133040431,-0.9898139195706677,-2.218823345289487
-1.155343831690025,-1.0122809263687795,-2.6825198229722313,-1.1660814176003007,-0.9026175391728912,-2.567982536005772
-1.1649189676035263,-0.8011999102824018,-2.6569519979359635,-1.1660814058608593,-0.8792588692959747,-2.7384802433748376
-1.1666250221727055,-0.8700648078155929,-2.4039966779873008,-1.166081442458332,-0.8481825435746929,-2.763949744141038
-1.1539348724364247,-0.9587151612379115,-2.2165481150133854,-1.1660814136989208,-0.9814075955222855,-2.240249109141477
-1.160444400559016,-1.276695245787553,-2.2830088851589343,-1.1660814078399686,-1.0687550281223255,-2.065826889748461
-1.1542632935285089,-1.6810834969726813,-1.9117662609603379,-1.1660813388491287,-1.5465731083307523,-1.7712776299995834
-1.168253665794382,-1.325459659845946,-1.9481945146518647,-1.166081442458332,-1.461746343207987,-1.797920743034203
-1.153487678050166,-1.285025349261641,-2.050579193213407,-1.1660813806494896,-1.1888851436108758,-1.9501660894375101
-1.1624618758144385,-1.3029204365409823,-1.5721131741809824,-1.1660813549314213,-1.5076276423724333,-1.7859184635786645
-1.1666618953761705,-0.6997598178111846,-2.6869091810414867,-1.1660814424583321,-0.8371393497796721,-2.7746247205292556
-1.1662549928683354,-1.8773772191382085,-2.4568054680236613,-1.1660813684768474,-1.3186172465186063,-1.8732117363054288
-1.153212472682107,-1.226604705462951,-2.1396000508403636,-1.1660813887025778,-1.1044781503828431,-2.0120456510416433
-1.1626466597296383,-1.1445356687454589,-2.472706104036457,-1.166081414464695,-0.9653395354320652,-2.2855457136622483
-1.1540781476019566,-1.1070235504978543,-2.2860719099151696,-1.1660814125463896,-1.0061755444369562,-2.1807417794980077
-1.158553021024289,-0.7954096285381503,-2.8818176502751314,-1.1660813958934775,-0.7632023136739029,-2.848178899827316
-1.1638259080427293,-1.7545973550178848,-2.0240196522676968,-1.1660813498921205,-1.5213450028605118,-1.7804005316530844
-1.1688979182033816,-1.7268035857463375,-2.901103806278919,-1.1660814120819085,-1.016360508534979,-2.159085512486972
-1.153947885047796,-1.2741787934110027,-2.064047081642041,-1.1660813820149762,-1.174491177451037,-1.9599289052228601
-1.1622778999120607,-0.9677966404517462,-1.6616659285484678,-1.1660813776290744,-1.2229466708829355,-1.9281559481424986
-1.1595323317365782,-1.4932871143015052,-2.061461740072747,-1.1660813688191252,-1.31492373680249,-1.8751711023309667
-1.1697487868543257,-1.1780848424010126,-1.9427399148373166,-1.166081442458332,-1.7837647971197053,-1.6861941605024782
-1.16627795650199,-1.2600312340942748,-1.905235663605882,-1.166081442610841,-1.25291509925051,-1.8949699016731467
-1.155729820489432,-1.9086603154797217,-2.87604881490549,-1.1660814035951705,-1.095625809141185,-2.026879474379324
-1.1629247379248597,-1.006336768510931,-2.5230303516437687,-1.1660814164553917,-0.9249619520727499,-2.4380388959421153
-1.154335389638722,-1.0648143280088136,-2.2838482671808995,-1.1660814131255322,-0.9936413331840905,-2.209512037371797
-1.1580228832232908,-1.1038822145566922,-2.8935295455759484,-1.1660814182470356,-0.8902735435505843,-2.6704271970808247
-1.1534041234895949,-1.458601054581714,-1.5743433591722278,-1.1660813321111885,-1.6227898047294151,-1.7458293713000683
-1.151834294742678,-0.9134946067658282,-2.9182775363803954,-1.1660813821090121,-0.8096023959941807,-2.809767894423268
-1.1645284927845558,-1.8018514290994188,-1.5897721363377704,-1.1660814030563453,-1.8523530006684066,-1.6425182294475025
-1.1636287690530533,-1.223914247238608,-2.107152127463043,-1.1660813871633386,-1.1206254149795323,-1.9992726817056135
-1.1641650958849594,-1.0462305832230339,-2.2439896308121448,-1.1660814128472134,-0.9996700689721603,-2.195359768315837
-1.1552144944364742,-1.1583954952997515,-2.2719899070387006,-1.1660814112556344,-1.028056084273496,-2.135857642153787
-1.1531576200565252,-1.002852614572025,-2.112772326362372,-1.166081411353158,-1.0269650525478675,-2.1379564320707964
-1.159454959570563,-1.7100053568148748,-2.4265596605533153,-1.1660813768475733,-1.229130916073955,-1.9243130369005146
-1.1612498013304422,-1.8043209814955357,-1.7982618993352368,-1.1660813580004619,-1.7241796198585173,-1.7145586987999988
-1.1520816607035607,-1.161529038046443,-1.7134378373357624,-1.1660813687284826,-1.3158887979954321,-1.8746580208289947
-1.1611196207620174,-1.4044184982889445,-1.705546905147063,-1.166081352864034,-1.4887775838338972,-1.793655273124731
-1.1643210798939279,-1.381328302624575,-2.116686611920194,-1.1660813787432802,-1.2091728921368192,-1.9368798519445438
-1.1683496354659861,-1.7854815974175136,-1.8315665209084626,-1.166081442458332,-1.808031467310412,-1.6751818795756495
-1.1533316635305162,-1.8659741452848686,-1.7417251628044166,-1.1660813346599717,-1.809081099203024,-1.6823035328581137
-1.1651441265283724,-1.0518979713463534,-2.029271338751845,-1.1660814083295339,-1.0761339973403063,-2.054584523254885
-1.1610744929193555,-1.8800516260215057,-1.522900148721114,-1.1660813981066158,-1.9320069393132322,-1.5771645923095887
-1.1532457466880464,-1.602285901190931,-2.076197806488539,-1.1660813628992406,-1.3788316853238416,-1.8428122948553403
-1.1557562083979358,-1.9299091384721812,-1.8922800768872343,-1.1660813500775387,-1.7495149745984109,-1.7038683974890563
-1.1642833391573677,-1.9317046532749496,-2.595500139307477,-1.166081373264587,-1.2672832959361253,-1.9015489661096578
-1.16418828071841,-1.6063290622363817,-2.6553688106316335,-1.1660814086689812,-1.0580984877927664,-2.0827724556107867
-1.1554242729783983,-1.4760270789908736,-2.6520691106014294,-1.1660814122690386,-1.0122421211801003,-2.1676715088313685
-1.1677645928259366,-1.8528761068308786,-2.7944939149583696,-1.1660814008093001,-1.1059253847380117,-2.014345412323223
-1.1519526759892973,-1.1381482179601399,-2.163512837721491,-1.1660814085784188,-1.0591715323671107,-2.081026083030752
-1.1678337080793382,-1.1959923861628154,-1.8935260657363742,-1.166081442458332,-1.5283375488996633,-1.7720795133488496
-1.150397175463185,-1.0198182749789233,-2.6208211004741333,-1.166081417123884,-0.9118373096256225,-2.5080410053738587
-1.150403418761197,-0.8527418027304583,-1.9584654733936557,-1.1660814114274973,-1.0261340499405462,-2.1395640416512594
-1.1606402214376903,-1.1201084795629985,-2.76452196937157,-1.1660814173991558,-0.9064972588755689,-2.541416946666462
-1.154149552577037,-1.388206440565682,-2.6167226822441565,-1.1660814130592414,-0.9950668707088107,-2.2061102623302324
-1.1685921645818798,-1.8091983690108573,-1.7110846152743595,-1.1660814424583321,-1.924342874001437,-1.5694979141232828
-1.1658360015929117,-1.5417174638223152,-2.1144610159156754,-1.1660813689831229,-1.313391588338454,-1.875987326895415
-1.1505113419792492,-0.8567749857932816,-2.5767397649872015,-1.1660814179389294,-0.8961297437221653,-2.617843651044991
-1.1516800953555355,-1.0520773987338865,-1.8798495379700122,-1.1660813846085891,-1.1472421025499104,-1.979243778459533
-1.1649220179379727,-1.1147307693880286,-1.6429354197941402,-1.1660814424583317,-1.6739437689019956,-1.7264673443737688
-1.1574088420363222,-1.0712203335702204,-2.5310001279203505,-1.166081415909865,-0.9358267749476677,-2.389589096357244
-1.1564024444039738,-1.566381126274254,-2.2794181793416004,-1.1660813770099783,-1.227407742099574,-1.9253793197346052
-1.1677546565744894,-1.6200429834738435,-2.095165426976305,-1.1660813629883706,-1.3785557207136525,-1.8429454004821222
-1.1596981903639687,-1.2663707758182046,-2.7491003805011203,-1.1660814160453161,-0.9331144211483772,-2.4010326579155317
-1.1527607234342507,-1.2027105167784944,-2.2742260010486195,-1.1660814099068715,-1.043343664255296,-2.1077761864091977
-1.1587244566447739,-1.4373384317983535,-2.2233687645419873,-1.1660813814057929,-1.1809076475990972,-1.9555410619081044
-1.1582739148532393,-1.5571975130315945,-1.9843446766489385,-1.16608136018205,-1.4083468587323738,-1.8288784371053541
-1.1621380202733804,-1.6135537689007304,-1.704211756469375,-1.1660813299766257,-1.6462613106072164,-1.7383729564323513
-1.1565290420300987,-1.905351150058117,-2.8820900154633007,-1.1660814051786668,-1.091617425499121,-2.032190380822896
-1.1698477752627132,-0.6874098757491658,-2.6853773641657073,-1.1660814424583321,-0.8415481869695497,-2.7724790316996746
-1.168705516139884,-1.8476249940745793,-2.528067237907666,-1.1660813744445475,-1.2547576597179908,-1.908850263441704
-1.1635123868577577,-1.6014689322593219,-2.3305890035872863,-1.1660813778309866,-1.218707734921329,-1.9308162077280697
-1.1657684015968663,-1.3076049651308752,-1.838571874846632,-1.1660814424583297,-1.331252611121105,-1.861808770259814
-1.1518869804995633,-1.8561452264582026,-2.5843793637783516,-1.166081377142215,-1.226015178100307,-1.9262435564351732
-1.1535448387152067,-1.7403186743866201,-1.9434889216230902,-1.1660813369299177,-1.5682966785769024,-1.7638215025374249
-1.162713099442172,-1.1108063579607432,-1.8219699517262067,-1.166081378085675,-1.2164101030966605,-1.9322671894795789
-1.153512175275656,-0.7257829195049503,-1.6249583645164687,-1.1660814016382435,-1.102480905141602,-2.0183984713991525
-1.1513818042146515,-0.7513903349604517,-2.6959812974900768,-1.166081398714518,-0.8391089570743032,-2.7875985223750197
-1.1603561665103268,-0.8035884199792837,-2.2602424549247617,-1.1660814159937813,-0.9341518206365464,-2.396608683527399
-1.1608525960310816,-1.3003992471746348,-1.8111457741098718,-1.1660813659378864,-1.3461709651321985,-1.8589517835635376
-1.1586879577444906,-1.805656212318664,-2.0610670236769546,-1.166081340063175,-1.5328072496902827,-1.7760914436908468
-1.1600797048582432,-1.8858272387512716,-1.8482499711016271,-1.1660813504884167,-1.7481238101618788,-1.704426391192119
-1.1645101537361247,-1.2831858015802742,-2.630188757752495,-1.1660814146132423,-0.9622570318938212,-2.294996507755154
-1.1571934702965156,-1.3621841300798159,-2.0392831805485985,-1.1660813754827148,-1.2436393943783326,-1.9154697897280208
-1.1673229848090592,-1.8650041510390927,-2.4108680102342697,-1.1660813665190168,-1.3397183738658336,-1.8622362144555829
-1.1696204047292564,-1.6182751705755956,-2.6908977440752055,-1.1660814093900336,-1.0495974812332636,-2.096945514629939
-1.1678944129972384,-0.9970727783842623,-2.9112158817471236,-1.1660814049431347,-0.857985736932425,-2.7659471996450002
-1.1578082804668561,-1.3012369341513998,-1.7742564616448258,-1.1660813636551288,-1.3706676580067276,-1.8467729872535579
-1.166429575700066,-1.0848117960331072,-2.491975668133617,-1.166081415377084,-0.9466170381283326,-2.3476389377139704
-1.1543671118973662,-1.1043401317494248,-2.0617847256588986,-1.166081407244536,-1.0849922393658284,-2.0415769298267024
-1.1547324798787142,-0.6773356467934045,-2.60599457169709,-1.1660813998543031,-0.8450026029800963,-2.7811133875869007
-1.1690070932611336,-0.9354346077009714,-1.749338424608698,-1.1660814424583321,-1.9127497721408415,-1.5781824965263116
-1.1569520835071114,-0.741734102200112,-2.436123354826168,-1.166081417821487,-0.8983743466610199,-2.599725410250746
-1.157371050383992,-1.3893460482601987,-2.797248480774601,-1.1660814152399874,-0.9493749536869343,-2.3377231415626887
-1.1672315865778788,-1.874263759713421,-2.8384313806476613,-1.1660814033565512,-1.0963537254303954,-2.025947598275414
-1.1617963872017298,-1.3081053859149834,-1.5730373835482683,-1.1660813510907078,-1.5107264564785179,-1.7846638205899563
-1.1520488262276014,-1.3372965830807053,-2.726971709501737,-1.1660814150677332,-0.9528951749022361,-2.3254858181785316
-1.1586526912142345,-0.6350346390866236,-1.8193473797351896,-1.1660814129144645,-0.9982301808377895,-2.1986849401291537
-1.1651994083643953,-0.8438642845152002,-1.8014026325691173,-1.1660814424583321,-1.0740153577890807,-1.9692167053635588
-1.155710721284069,-1.4525325583579825,-2.699331832226748,-1.166081413267043,-0.9906058299369314,-2.21687504933311
-1.1543778967485583,-1.439281629604968,-2.2672162645368252,-1.1660813836891875,-1.1568904518836076,-1.9722743743571287
-1.1588972841295229,-1.4135677069353028,-2.6679071182372005,-1.1660814133901833,-0.9879731241435042,-2.2233972420298294
-1.1543497611335691,-1.3012661036872255,-1.658067991216041,-1.1660813565706118,-1.4478100233058728,-1.8111249621595407
-1.160264751101374,-1.6978606073823617,-2.927968035818903,-1.166081412892685,-0.9986590906920088,-2.197690928051381
-1.1595138610817155,-1.0304145909446716,-2.3371000505032433,-1.1660814142682896,-0.9694311498370511,-2.2734062454122044
-1.1574350410962129,-0.787953225311406,-2.2595429865629986,-1.1660814161394168,-0.93123670668382,-2.40919463300662
-1.1659827138201175,-1.8330218379537198,-2.8991367746575833,-1.1660814088817366,-1.0554932677628324,-2.0870514118744206
-1.1573544924571713,-0.9697479897350578,-1.6762572907002962,-1.1660813781479025,-1.2154476337865154,-1.9328769071679774
-1.1587246383459882,-1.7194866663335238,-1.85084915055057,-1.166081332363118,-1.6198435064499541,-1.7467774013068587
-1.1669913299613253,-1.590844974055215,-1.8033293769417214,-1.166081442458332,-1.5829519928739115,-1.743390312416218
-1.1626350307827857,-1.7365844467712361,-2.835347216230573,-1.1660814100153916,-1.0420916101669464,-2.1099880608956303
-1.1532442952739317,-1.7397205114353649,-2.6139472138427324,-1.1660813854608811,-1.1383227171500199,-1.985820648880983
-1.1548744328128318,-1.0276849044019933,-2.869488485475676,-1.166081418501872,-0.885463641199684,-2.720946321793148
-1.157240321159207,-1.0201177420880985,-2.535215678078651,-1.1660814164360822,-0.9253403407862637,-2.4362259674181903
-1.152658120209199,-1.282278577439558,-2.0249677079950366,-1.166081379386009,-1.2022330291535097,-1.9413645789496987
-1.160879726859247,-1.4443876941981828,-2.4225515099996735,-1.1660814071752703,-1.0827420484024555,-2.0448327386477883
-1.158647981163776,-1.8273587518179184,-2.6983032902331825,-1.1660813850766794,-1.14234160735057,-1.982840963126228
-1.1686671557078407,-1.2319726161913853,-2.5494211394087665,-1.1660814142941422,-0.9689757233439745,-2.2747355136467133
-1.1586139157357254,-1.0063567186163764,-2.439159890435328,-1.166081415673729,-0.9405775328997209,-2.3704572007164257
-1.1689197431502125,-1.7158156392220154,-1.9221345018645446,-1.1660814424583317,-1.678080118150692,-1.7236015857237756
-1.1545621151272307,-1.6717213726041606,-2.514231156005874,-1.1660813839191322,-1.154480263122265,-1.9740015691990231
-1.167272034925096,-0.8275881747945073,-2.734967722975608,-1.1660814424583321,-0.8379878943023958,-2.7742223140131963
-1.158652509053175,-0.9990163958299483,-2.0039749741146067,-1.166081408162395,-1.0645456177630288,-2.0724166067688707
-1.169870078080255,-1.920643368776544,-1.6380819100269706,-1.1660814424583321,-1.9273854037483635,-1.5666655794770272
-1.1563037693543416,-1.601431683286232,-1.5698084355676876,-1.1660813543238469,-1.7353644908018924,-1.709693802002212
-1.1507184730887432,-0.6906018961194738,-2.7445072148935705,-1.1660813920973452,-0.7772901743058633,-2.835048301396067
-1.1566746487932196,-1.060298774241541,-2.6386147876807127,-1.1660814169393967,-0.9154367353406071,-2.4873144601142547
-1.156371325829532,-1.626881655053552,-2.0407704270485403,-1.1660813591815251,-1.4192274264678904,-1.8238871235461465
